Player Name,season,Team,Position,Age,Salary,fair_salary,residual_dollars,residual_pct,PTS,AST,TRB,WS,PER,VORP,IF_label,IF_score,LOF_label,LOF_score
Kristaps Porziņģis,2023-24,BOS,C,28.0,36016200,33623035.41546458,2393164.58453542,0.01759408168250065,20.1,2.0,7.2,7.9,23.2,3.0,1,0.008525432224083307,1,-1.0562886993436968
Jaylen Brown,2021-22,BOS,SF,25.0,26758928,24379367.675066758,2379560.324933242,0.021167828961990848,23.6,3.5,6.1,5.8,18.9,2.2,1,0.03702376900026516,1,-1.0084639254082985
Larry Nance Jr.,2019-20,CLE,PF,27.0,12727273,10350950.2019237,2376322.7980763,0.021773161059889135,10.1,2.2,7.3,3.9,17.3,1.4,1,0.09276164424196065,1,-1.0393207242681635
Miles Bridges,2024-25,CHO,PF,26.0,27173913,24804302.182680227,2369610.817319773,0.016855000549974186,20.3,3.9,7.5,3.2,17.7,2.0,1,0.06607488023049929,1,-0.9974198673579451
Julius Randle,2019-20,NYK,PF,25.0,18000000,15652946.10987158,2347053.8901284207,0.021504983416972878,19.5,3.1,9.7,2.7,17.5,0.9,1,0.03845999376350828,1,-1.0260364271855367
Richaun Holmes,2024-25,WAS,PF,31.0,12648321,10302255.004432324,2346065.9955676757,0.016687526642157766,7.4,1.4,5.7,2.0,19.8,0.4,1,0.013078223530262889,-1,-1.3612381782273286
RJ Barrett,2020-21,NYK,SG,20.0,8231760,5886154.577556909,2345605.422443091,0.02149171176876573,17.6,3.0,5.8,4.1,13.4,0.5,1,0.08022049813017668,1,-1.0190951976026041
Jimmy Butler,2024-25,2TM,SF,35.0,48798677,46457102.31775684,2341574.682243161,0.016655580008558102,17.5,5.4,5.4,8.7,22.4,3.0,-1,-0.013723352221521545,1,-1.1742533956043009
Jonathan Kuminga,2022-23,GSW,PF,20.0,5739860,3412159.5120626865,2327700.4879373135,0.01882415177661488,9.9,1.9,3.4,2.4,13.3,0.1,1,0.10007444265007093,1,-1.002021914904942
Wendell Carter Jr.,2024-25,ORL,C,25.0,11950000,9637428.890890494,2312571.109109506,0.016449278097060246,9.1,2.0,7.2,4.6,13.7,0.3,1,0.09192143215137472,1,-0.9935489360932894
Mo Bamba,2019-20,ORL,C,21.0,5697600,3405110.6548058093,2292489.3451941907,0.021005033399250417,5.4,0.7,4.9,2.5,17.5,0.5,1,0.047658420819612135,1,-1.0987986353522106
Kelly Oubre Jr.,2021-22,CHO,SF,26.0,12000000,9713754.474670626,2286245.525329374,0.020337729511710048,15.0,1.1,4.0,3.3,14.9,0.3,1,0.08447967384602673,1,-1.0106646516565143
Pat Connaughton,2023-24,MIL,SF,31.0,9423869,7145552.371763839,2278316.6282361606,0.016749741791606883,5.6,2.1,3.1,2.8,9.6,0.2,1,0.06291707276087011,1,-1.0359937506292736
Devonte' Graham,2021-22,NOP,PG,26.0,11000000,8728796.862534337,2271203.1374656633,0.020203917105215213,11.9,4.2,2.3,2.8,12.1,0.5,1,0.08656533806451072,1,-0.9800886954839025
Romeo Langford,2021-22,2TM,SG,22.0,3804360,1542399.0499839238,2261960.950016076,0.020121701478606542,4.5,0.4,2.3,1.3,9.2,0.1,1,0.06680843967533595,1,-1.0114635566190862
De'Aaron Fox,2023-24,SAC,PG,26.0,32600060,30346650.563335698,2253409.436664302,0.016566628951884654,26.6,5.6,4.6,6.5,20.1,3.2,-1,-0.003177851619519556,1,-1.1029332834006906
Cam Thomas,2022-23,BRK,SG,21.0,2138160,-112082.34229330251,2250242.3422933025,0.018197746490585115,10.6,1.4,1.7,1.0,14.7,-0.2,1,0.07280959756352284,1,-1.0526564060770571
Alex Caruso,2022-23,CHI,PG,28.0,9030000,6781123.675110479,2248876.324889521,0.018186699485581027,5.6,2.9,2.9,3.6,11.5,1.2,1,0.043295052210781615,1,-1.117228498624742
Luke Kennard,2024-25,MEM,SG,28.0,9250000,7007834.769926821,2242165.230073179,0.015948482303419775,8.9,3.3,2.8,3.9,13.6,1.2,1,0.08790950302310968,1,-1.0762640019560494
Kristaps Porziņģis,2022-23,WAS,C,27.0,33833400,31601704.520488705,2231695.4795112945,0.018047757709039602,23.2,2.7,8.4,7.7,23.1,3.4,1,0.009573983542295939,1,-1.0283931744974262
Donovan Mitchell,2024-25,CLE,SG,28.0,35410310,33190263.515613362,2220046.484386638,0.01579115204986653,24.0,5.0,4.5,7.6,20.9,3.2,1,0.01106924958324651,1,-1.0265056339643388
Kawhi Leonard,2023-24,LAC,SF,32.0,45640084,43423413.26103703,2216670.7389629707,0.016296533174752215,23.7,3.6,6.1,8.9,23.2,4.4,-1,-0.021974702775034882,1,-1.142609749126824
Chris Boucher,2024-25,TOR,PF,32.0,10810000,8602418.768803423,2207581.2311965767,0.015702486920623218,10.0,0.7,4.5,2.7,18.7,0.9,1,0.05661816399461861,1,-1.0726068405022202
Trey Lyles,2019-20,SAS,PF,24.0,5500000,3293563.3611578117,2206436.6388421883,0.02021657173210728,6.4,1.1,5.7,2.2,12.6,0.3,1,0.09846543720758633,1,-0.9814091475170731
Ivica Zubac,2020-21,LAC,C,23.0,7000000,4807211.665943555,2192788.3340564454,0.020091518545505276,9.0,1.3,7.2,6.9,19.1,1.2,1,0.059653986250528646,1,-0.9969625368348198
Luke Kennard,2020-21,LAC,SG,24.0,5273826,3085683.4591600425,2188142.5408399575,0.020048951262964607,8.3,1.7,2.6,2.7,12.7,0.6,1,0.10736559013599778,1,-0.9830628897612128
Naz Reid,2023-24,MIN,PF,24.0,12950400,10763695.193053683,2186704.8069463167,0.016076229456821495,13.5,1.3,5.2,4.9,16.0,1.7,1,0.07327765781663903,1,-1.0219011855319295
Trey Lyles,2024-25,SAC,PF,29.0,8000000,5825568.228099244,2174431.7719007563,0.015466695392926541,6.5,1.2,4.6,2.6,12.3,0.4,1,0.10592351350442081,1,-0.9720666489526744
Ousmane Dieng,2022-23,OKC,PF,19.0,4569840,2396558.94026357,2173281.05973643,0.01757535934443759,4.9,1.2,2.7,0.4,9.3,-0.2,1,0.06724435393955397,1,-1.0333174730205525
Bogdan Bogdanović,2020-21,ATL,SG,28.0,18000000,15828239.053762848,2171760.9462371524,0.019898854189455306,16.4,3.3,3.6,3.9,17.6,1.8,1,0.07870053020399831,1,-1.0772712921236671
Paolo Banchero,2023-24,ORL,PF,21.0,11608080,9463429.266970351,2144650.7330296487,0.01576705606509031,22.6,5.4,6.9,5.3,17.3,2.3,1,0.012936432262478315,1,-1.0159039258643525
Jerami Grant,2019-20,DEN,PF,25.0,9346153,7213532.672516998,2132620.327483002,0.0195402265666392,12.0,1.2,3.5,4.4,14.4,0.7,1,0.10421060084316491,1,-0.9777108049567822
Daniel Gafford,2023-24,2TM,C,25.0,12402000,10284807.612148367,2117192.387851633,0.015565187639053027,11.0,1.6,7.6,7.8,21.7,2.1,1,0.0012460467842588807,1,-1.0772807312349384
Deni Avdija,2020-21,WAS,SF,20.0,4469160,2352323.060470521,2116836.939529479,0.019395610587589145,6.3,1.2,4.9,1.2,7.6,-0.4,1,0.06802364741543976,1,-1.0487666985519064
Robin Lopez,2020-21,WAS,C,32.0,7300000,5214580.891453029,2085419.1085469713,0.0191077433438425,9.0,0.8,3.8,3.7,16.7,0.4,1,0.059471741447361115,1,-1.0835110472400251
Jarrett Culver,2020-21,MIN,SG,21.0,6104280,4025591.6616444443,2078688.3383555557,0.01904607236902653,5.3,0.7,3.1,-0.1,8.8,-0.5,1,0.04685208607984043,1,-1.101078736760751
Devin Vassell,2020-21,SAS,SF,20.0,4033440,1956693.0860736796,2076746.9139263204,0.01902828398319883,5.5,0.9,2.8,1.5,10.6,0.1,1,0.08785124345768863,1,-1.0222956246520714
Ziaire Williams,2021-22,MEM,SF,20.0,4373040,2301670.6391359717,2071369.3608640283,0.01842625794708869,8.1,1.0,2.1,2.2,9.7,-0.3,1,0.0873969386895172,1,-1.013011269367135
Rudy Gay,2021-22,UTA,PF,35.0,5890000,3821436.4966407316,2068563.5033592684,0.01840129791092985,8.1,1.0,4.4,2.1,13.0,0.3,1,0.07267326140187652,1,-1.0090558719233365
Russell Westbrook,2019-20,HOU,PG,31.0,38506482,36442201.0776142,2064280.922385797,0.018914063793162905,27.2,7.0,7.9,4.2,21.0,1.8,-1,-0.032246895018818944,1,-1.1770839858049247
Deandre Ayton,2021-22,PHO,C,23.0,12632950,10580069.670623021,2052880.3293769788,0.01826178527031312,17.2,1.4,10.2,7.3,21.9,2.1,1,0.035261310244110555,1,-0.9954995067937583
Moritz Wagner,2023-24,ORL,C,26.0,8000000,5951926.91730602,2048073.08269398,0.015057035918674182,10.9,1.2,4.3,5.6,20.6,1.4,1,0.05659642873782661,1,-1.1355170441058715
Cam Reddish,2021-22,2TM,SF,22.0,4670160,2629513.303409201,2040646.696590799,0.018152958675883773,10.1,1.0,2.1,1.0,12.8,0.2,1,0.0840611058948037,1,-1.0609749201072676
Kevon Looney,2020-21,GSW,C,24.0,4464226,2427092.9539824016,2037133.0460175984,0.018665320194407167,4.1,2.0,5.3,3.4,11.9,0.3,1,0.06195445722556103,1,-1.0748620498352892
Fred VanVleet,2020-21,TOR,SG,26.0,21250000,19226422.080440037,2023577.919559963,0.018541120758291757,19.6,6.3,4.2,4.3,16.8,2.2,1,0.04224878401139298,1,-1.1499030700455748
Harrison Barnes,2023-24,SAC,PF,31.0,17000000,14978737.691996625,2021262.3080033753,0.014859928305212974,12.2,1.2,3.0,4.7,11.9,0.1,1,0.06309874599856385,1,-1.0227260525097033
Shai Gilgeous-Alexander,2024-25,OKC,PG,26.0,35859950,33844903.647115596,2015046.3528844044,0.014332989678239955,32.7,6.4,5.0,16.7,30.7,8.9,-1,-0.0984667939638969,-1,-1.2781726561591864
Nickeil Alexander-Walker,2022-23,2TM,SG,24.0,5009633,2997299.307317973,2012333.692682027,0.01627377536437691,6.2,1.8,1.7,1.1,11.6,0.2,1,0.09686190860440064,1,-1.0145192442621735
Joel Embiid,2024-25,PHI,C,30.0,51415938,49422893.12272837,1993044.8772716299,0.014176493564682813,23.8,4.5,8.2,1.4,23.4,0.8,-1,-0.04469320555619538,-1,-1.3180573565232447
Tim Hardaway Jr.,2022-23,DAL,SF,30.0,19602273,17626941.98427159,1975331.0157284103,0.01597453411288191,14.4,1.8,3.5,2.3,12.1,0.1,1,0.08179339836246502,1,-1.001816659305867
Kelly Oubre Jr.,2020-21,GSW,SF,25.0,14375000,12401439.130882328,1973560.8691176716,0.01808283735676812,15.4,1.3,6.0,2.2,13.3,0.0,1,0.07683281336987313,1,-1.054625440607993
Cedi Osman,2023-24,SAS,SF,28.0,6718842,4753306.016738378,1965535.9832616216,0.014450239178227055,6.8,1.7,2.5,1.9,11.2,0.0,1,0.1019638976594307,1,-1.0045897627542653
Khem Birch,2021-22,TOR,C,29.0,6350000,4388925.0268050525,1961074.9731949475,0.017445113359501024,4.5,1.0,4.3,2.6,13.2,0.2,1,0.0774441957727654,1,-0.9917099976278807
Jalen Green,2023-24,HOU,SG,21.0,9891480,7935399.3695471985,1956080.6304528015,0.01438072525898796,19.6,3.5,5.2,3.1,14.7,1.0,1,0.05940016333071296,1,-0.9953651161747373
Alex Caruso,2024-25,OKC,SG,30.0,9890000,7943785.199645053,1946214.8003549473,0.013843392041674597,7.1,2.5,2.9,3.9,15.9,1.6,1,0.020988906543595698,1,-1.1732595549918432
Jalen Brunson,2022-23,NYK,PG,26.0,27733332,25790487.318151493,1942844.6818485074,0.01571181660141935,24.0,6.2,3.5,8.7,21.2,3.5,1,0.02222380195502871,1,-1.0240876237189964
Michael Porter Jr.,2019-20,DEN,SF,21.0,3389400,1447507.4707879983,1941892.5292120017,0.017792674814110333,9.3,0.8,4.7,2.9,19.8,0.8,1,0.06460525123489791,-1,-1.2374623247374574
Davion Mitchell,2022-23,SAC,PG,24.0,4833600,2904199.6828138568,1929400.3171861432,0.015603091805314329,5.6,2.3,1.3,1.5,9.4,-0.3,1,0.07251227771301438,1,-0.9822594885925193
Cameron Payne,2023-24,2TM,PG,29.0,6500000,4579444.192901534,1920555.807098466,0.014119553650527979,7.4,2.6,1.5,2.4,12.8,0.3,1,0.08184810379584367,1,-0.9766321216271644
Malik Monk,2020-21,CHO,SG,22.0,5345687,3429784.725939292,1915902.274060708,0.01755453797013659,11.7,2.1,2.4,1.0,13.6,0.0,1,0.09057874942069172,1,-1.0340642599389067
Jock Landale,2023-24,HOU,C,28.0,8000000,6099960.745432533,1900039.2545674667,0.013968719937123439,4.9,1.2,3.1,2.3,15.6,0.4,1,0.09317659846782295,1,-0.9678744463389297
Tre Jones,2024-25,2TM,PG,25.0,9104167,7211807.625654512,1892359.374345488,0.013460319332699006,7.2,4.2,2.5,2.9,16.3,0.8,1,0.07650875591292494,1,-1.0616868977609548
Kevon Looney,2024-25,GSW,C,28.0,8000000,6132571.187958085,1867428.812041915,0.013282988676429817,4.5,1.6,6.1,4.3,17.0,0.7,1,0.04381407300748713,1,-1.0929249207789602
Bennedict Mathurin,2024-25,IND,SF,22.0,7245720,5381424.962596679,1864295.037403321,0.013260698191903439,16.1,1.9,5.3,3.0,13.6,-0.5,1,0.08205945570617779,1,-1.0271470168498607
Shaedon Sharpe,2022-23,POR,SG,19.0,6012960,4150583.915499901,1862376.084500099,0.01506106574339977,9.9,1.2,3.0,1.2,11.5,-0.6,1,0.09034371585148304,1,-1.0252555041313216
De'Anthony Melton,2022-23,PHI,SG,24.0,8250000,6392261.821988651,1857738.1780113494,0.015023558918049004,10.1,2.6,4.1,4.2,12.7,1.6,1,0.07452326617698829,1,-1.0969390271181252
Vasilije Micić,2024-25,2TM,PG,31.0,7723000,5875113.436801602,1847886.5631983979,0.013143985000130864,6.6,3.1,2.2,-1.0,6.5,-1.0,-1,-0.014923446451056144,-1,-1.2297305245144168
Matisse Thybulle,2022-23,2TM,SG,25.0,4379527,2549758.90794086,1829768.09205914,0.014797364377171489,4.1,0.7,2.0,2.1,10.5,0.4,1,0.022183298665519102,-1,-1.2184743130748235
Georges Niang,2024-25,2TM,PF,31.0,8500000,6672502.577699131,1827497.4223008687,0.012998957395374204,9.9,1.4,3.4,2.9,11.2,-0.1,1,0.08178575762951229,1,-0.9914967323813327
James Harden,2021-22,2TM,PG,32.0,44310840,42485195.616649896,1825644.383350104,0.016240364930970363,22.0,10.3,7.7,7.6,20.9,3.7,-1,-0.04556061760654151,1,-1.0840770884979374
Rodney McGruder,2019-20,LAC,SG,28.0,4807693,2985168.675444699,1822524.324555301,0.016698958443790553,3.3,0.6,2.7,1.0,6.7,-0.2,1,0.044691439822735324,1,-1.0836789659570278
Damian Lillard,2021-22,POR,PG,31.0,39344900,37534261.21872486,1810638.7812751383,0.016106879759417325,24.0,7.3,4.1,1.7,18.5,0.9,-1,-0.007334100244735686,1,-1.1515288399461292
Tony Bradley,2020-21,2TM,C,23.0,3542060,1732810.0467409205,1809249.9532590795,0.01657733143906065,7.1,0.9,5.7,2.7,20.7,0.6,1,0.06656040187111872,1,-0.9862259105818026
Goran Dragić,2019-20,MIA,PG,33.0,19217900,17416747.390505936,1801152.609494064,0.01650313917440044,16.2,5.1,3.2,3.5,16.3,0.8,1,0.05110734919035692,1,-1.0170363365853574
Rudy Gobert,2020-21,UTA,C,28.0,27525281,25727456.358833406,1797824.6411665939,0.01647264651975988,14.3,1.3,13.5,11.3,23.5,3.8,-1,-0.06786354749470702,-1,-1.215887130590592
De'Aaron Fox,2022-23,SAC,PG,25.0,28103550,26307448.069825955,1796101.9301740453,0.014525105577405245,25.0,6.1,4.2,7.4,21.8,2.7,1,0.031263674822916865,1,-1.001309510325253
John Konchar,2024-25,MEM,SG,28.0,6165000,4377222.41985072,1787777.58014928,0.012716430848644832,2.4,0.9,3.3,1.5,12.1,0.5,1,0.02501410255241171,-1,-1.285800531294089
Trey Lyles,2023-24,SAC,PF,28.0,8000000,6213291.469018096,1786708.530981904,0.01313553444675384,7.2,1.2,4.4,2.4,11.9,0.3,1,0.0978636223522853,1,-0.9771993322215649
Hassan Whiteside,2019-20,POR,C,30.0,27093017,25312385.59615865,1780631.4038413502,0.016315112734481857,15.5,1.2,13.5,8.5,25.0,2.6,-1,-0.06422829274888642,-1,-1.2759952842971074
Kendrick Nunn,2022-23,2TM,SG,27.0,5250000,3469541.0041351006,1780458.9958648994,0.014398600912740277,7.1,1.3,1.6,0.2,11.1,-0.4,1,0.07601569519347545,1,-1.0434855260500995
Obi Toppin,2022-23,NYK,PF,24.0,5348280,3572631.5737854433,1775648.4262145567,0.014359697757588098,7.4,1.0,2.8,2.1,13.6,0.4,1,0.10018420631454289,1,-0.9746023421856975
Kenrich Williams,2023-24,OKC,PF,29.0,6175000,4404878.796037334,1770121.203962666,0.013013587636928607,4.7,1.3,3.0,2.5,11.9,0.3,1,0.08776701049847968,1,-0.9825103420979264
Amen Thompson,2023-24,HOU,SF,21.0,8809320,7042138.842634033,1767181.1573659666,0.012991972984803563,9.5,2.6,6.6,4.3,18.2,1.3,1,0.043099996859110146,-1,-1.3216700449048244
Cason Wallace,2024-25,OKC,SG,21.0,5555880,3792152.505441671,1763727.4945583292,0.012545363007926205,8.4,2.5,3.4,5.2,12.3,1.5,1,0.04232638293153451,1,-1.1579407840241214
Stanley Johnson,2020-21,TOR,PF,24.0,3804150,2042414.6480248752,1761735.3519751248,0.016141976836862058,4.4,1.5,2.5,1.0,8.8,-0.1,1,0.07020297742184217,1,-1.0813664538755823
Jalen Green,2022-23,HOU,SG,20.0,9441840,7684637.0701130135,1757202.9298869865,0.01421052872821145,22.1,3.7,3.7,1.8,14.5,0.0,1,0.03937162553083662,1,-1.0133923170151795
Aaron Gordon,2021-22,DEN,PF,26.0,16409091,14653976.341601236,1755114.6583987642,0.015612954422036085,15.0,2.5,5.9,5.2,15.3,0.9,1,0.09061004063260297,1,-0.9850977160101044
Lonzo Ball,2020-21,NOP,PG,23.0,11003782,9257392.703878194,1746389.296121806,0.016001367932213725,14.6,5.7,4.8,3.2,15.2,1.6,1,0.06754643834882396,1,-1.0225196171274697
Aaron Holiday,2021-22,2TM,PG,25.0,3980551,2238040.8533210657,1742510.1466789343,0.01550082860390107,6.3,2.4,1.9,1.5,12.6,0.1,1,0.09678875713352264,1,-0.9471725563261923
Chris Paul,2019-20,OKC,PG,34.0,38506482,36769008.41372388,1737473.5862761214,0.015919677352722372,17.6,6.7,5.0,8.9,21.7,3.5,-1,-0.01483051783572864,1,-1.01378836371968
Steven Adams,2022-23,MEM,C,29.0,17926829,16197066.897035586,1729762.1029644143,0.013988614313731051,8.6,2.3,11.5,3.4,17.5,0.7,1,0.02209928996182492,1,-1.0490368550604798
Thomas Bryant,2019-20,WAS,C,22.0,8000000,6282763.044676391,1717236.9553236086,0.015734258340879693,13.2,1.8,7.2,3.9,21.1,1.2,1,0.06052202216452701,1,-0.9790902637781953
Herbert Jones,2023-24,NOP,SF,25.0,12015150,10299558.122546759,1715591.8774532415,0.012612698608694545,11.0,2.6,3.6,6.3,13.2,1.6,1,0.05844318693583567,1,-1.098779136098901
Simone Fontecchio,2024-25,DET,SF,29.0,7692308,5980258.806719134,1712049.1932808664,0.01217777614932189,5.9,0.9,2.9,1.6,9.7,-0.3,1,0.08393218337933622,1,-1.0170893794671134
Ziaire Williams,2024-25,BRK,SF,23.0,6133005,4421551.866327387,1711453.1336726127,0.012173536387690365,10.0,1.3,4.6,2.1,11.9,-0.1,1,0.10581849845775565,1,-0.9804384627586022
Coby White,2020-21,CHI,PG,20.0,5572680,3864408.4774179473,1708271.5225820527,0.01565211217319088,15.1,4.8,4.1,2.4,12.0,-0.2,1,0.0640803183330067,1,-1.0281899542017114
Jaden Ivey,2022-23,DET,SG,20.0,7252200,5554184.743350723,1698015.2566492772,0.013731877050254956,16.3,5.2,3.9,0.0,12.1,-0.7,1,0.029713418936916702,1,-1.186113086879593
Daniel Theis,2021-22,2TM,C,29.0,8280351,6588844.534975502,1691506.4650244983,0.015047115706446686,8.2,0.9,4.9,1.9,13.2,0.0,1,0.0960390615828633,1,-0.971854217459031
Naz Reid,2024-25,MIN,C,25.0,13986432,12296902.641141977,1689529.3588580228,0.012017592958559933,14.2,2.3,6.0,5.7,15.8,2.0,1,0.08060582812873007,1,-1.02075356735865
Josh Okogie,2021-22,MIN,SG,23.0,4087904,2401818.643639135,1686085.3563608648,0.014998891208931848,2.7,0.5,1.4,0.7,9.0,-0.1,1,0.0506647499355935,1,-1.0393396870875977
Norman Powell,2023-24,LAC,SG,30.0,18000000,16327583.066537388,1672416.9334626123,0.012295284797660747,13.9,1.1,2.6,4.1,13.9,0.6,1,0.0817357625371713,1,-1.0562901850738022
Jaden Ivey,2024-25,DET,SG,22.0,7977240,6314970.943542636,1662269.056457364,0.011823690901480666,17.6,4.0,4.1,1.2,14.7,0.5,1,0.042457261418459014,1,-1.125475430391007
Moses Moody,2022-23,GSW,SG,20.0,3562200,1900950.7707159433,1661249.2292840567,0.013434549587837585,4.8,0.8,1.7,1.3,10.3,-0.1,1,0.08081576430627718,1,-1.0516737640960718
Dorian Finney-Smith,2022-23,2TM,PF,29.0,12939648,11282194.383410137,1657453.6165898629,0.01340385440612886,8.3,1.5,4.8,2.1,9.2,0.0,1,0.09108160780670976,1,-1.0041977897081076
Moses Moody,2024-25,GSW,SG,22.0,5803269,4147187.000405296,1656081.9995947038,0.011779682473573163,9.8,1.3,2.6,3.5,12.4,0.5,1,0.10547284930482748,1,-1.008209251635976
Jaxson Hayes,2021-22,NOP,C,21.0,5348280,3705653.446816368,1642626.553183632,0.014612295205077945,9.3,0.6,4.5,5.1,18.5,0.8,1,0.07497683332928501,1,-0.9903007675013807
Bilal Coulibaly,2023-24,WAS,SF,19.0,6614280,5001814.411332126,1612465.5886678742,0.011854534143021109,8.4,1.7,4.1,0.4,8.9,-0.9,1,0.06630916973356915,1,-1.1010394970948014
Jevon Carter,2020-21,PHO,PG,25.0,3925000,2315017.816776675,1609982.1832233248,0.014751531823559878,4.1,1.2,1.5,1.6,12.2,0.5,1,0.07973270382812125,1,-0.9877885203254687
Robert Covington,2021-22,2TM,PF,31.0,12975471,11367407.905090172,1608063.0949098282,0.014304829424358428,8.5,1.3,5.5,3.2,12.4,1.1,1,0.040327041103454864,1,-1.1464410557726061
RJ Barrett,2019-20,NYK,SG,19.0,7839960,6232990.046720256,1606969.953279744,0.014723932135603301,14.3,2.6,5.0,-0.5,10.7,-1.0,1,0.04184115668469168,1,-1.0543369444389594
Patty Mills,2019-20,SAS,PG,31.0,12428571,10834338.440209093,1594232.5597909074,0.014607225213403949,11.6,1.8,1.6,2.8,14.8,0.8,1,0.0707904996805841,1,-1.0693513950543676
Joshua Primo,2021-22,SAS,SF,19.0,3946800,2360162.140775825,1586637.859224175,0.014114237187753974,5.8,1.6,2.3,0.0,7.1,-0.7,1,0.037843262632388686,1,-1.0679708590596326
CJ McCollum,2024-25,NOP,PG,33.0,33333333,31751919.91682928,1581413.0831707194,0.011248563769103465,21.1,4.1,3.8,1.5,15.8,0.3,1,0.05043539640549077,1,-1.062666127486477
Montrezl Harrell,2020-21,LAL,C,27.0,9258000,7685586.802815803,1572413.1971841967,0.01440730435389588,13.5,1.1,6.2,7.3,22.7,2.0,1,0.05750131317064744,1,-1.0313394793887891
Bennedict Mathurin,2023-24,IND,SF,21.0,6916080,5350383.010370052,1565696.9896299476,0.011510700477352372,14.5,2.0,4.0,1.4,13.0,-0.6,1,0.08508348557703321,1,-1.033080952072408
Rajon Rondo,2020-21,2TM,PG,34.0,7500000,5934859.991249533,1565140.0087504666,0.014340663448327538,5.4,4.4,2.4,1.3,13.2,0.4,1,0.02038440030123584,1,-1.1336281896160818
Seth Curry,2022-23,BRK,SG,32.0,8496500,6932284.509513563,1564215.4904864375,0.01264983616098369,9.2,1.6,1.6,1.8,12.3,0.0,1,0.08274722157517511,1,-1.0023026892026041
LaMelo Ball,2021-22,CHO,PG,20.0,8231760,6670808.383293774,1560951.616706226,0.013885740358907488,20.1,7.6,6.7,5.8,19.7,3.3,-1,-0.005739229922898104,1,-1.0651204243843504
Marcus Smart,2019-20,BOS,SG,25.0,12553571,10992803.299460575,1560767.700539425,0.01430060198405192,12.9,4.9,3.8,4.5,13.8,1.6,1,0.05912961534209127,1,-1.0930766498901134
Aaron Nesmith,2020-21,BOS,SF,21.0,3458400,1900024.4642056245,1558375.5357943755,0.0142786836704634,4.7,0.5,2.8,1.1,9.4,-0.2,1,0.06429364159474749,1,-0.9896922708727564
D.J. Augustin,2020-21,2TM,PG,33.0,6666667,5108486.901044699,1558180.0989553006,0.014276892971919565,7.7,3.3,1.6,2.1,12.1,0.0,1,0.05581449665049809,1,-1.0210043446720563
Troy Brown Jr.,2023-24,2TM,SF,24.0,4000000,2453739.612580335,1546260.3874196652,0.011367806349164213,4.2,1.0,2.4,0.8,8.8,-0.1,1,0.07654013182561858,1,-0.9701240157392439
Karl-Anthony Towns,2020-21,MIN,C,25.0,29467800,27925089.8288399,1542710.1711600982,0.014135149085212573,24.8,4.5,10.6,5.4,23.1,2.8,-1,-0.0248179658168457,1,-1.0862887035855961
Joe Ingles,2021-22,UTA,SF,34.0,13036364,11504411.093525648,1531952.9064743519,0.01362777684696169,7.2,3.5,2.9,2.2,10.0,0.5,1,0.04049919032692423,-1,-1.1978618249398212
Obi Toppin,2021-22,NYK,PF,23.0,5105160,3578079.410936645,1527080.5890633548,0.013584434225838014,9.0,1.1,3.7,3.9,18.3,1.2,1,0.08724372278290243,1,-1.0509396324405857
Brandon Miller,2024-25,CHO,SF,22.0,11424600,9902554.521605814,1522045.4783941861,0.010826283028382122,21.0,3.6,4.9,0.4,14.0,0.4,1,0.015399657262852307,-1,-1.194464421321901
Moses Moody,2021-22,GSW,SG,19.0,3562200,2046677.5448210922,1515522.4551789078,0.01348161665965901,4.4,0.4,1.5,1.3,10.5,-0.1,1,0.05073394895530575,1,-1.1639995875144662
Tyrese Maxey,2024-25,PHI,PG,24.0,35147000,33639532.78070782,1507467.2192921788,0.010722588124819882,26.3,6.1,3.3,3.8,19.5,2.0,1,0.011009779058458402,1,-1.0555225699709943
T.J. McConnell,2024-25,IND,PG,32.0,9300000,7799725.915127202,1500274.084872798,0.010671423484741212,9.1,4.4,2.4,3.2,18.4,1.2,1,0.027440251202119625,1,-1.1787158799790993
